index,label,clean_pred,adv_pred,clean_path,adv_path,delta_path
7838,0,590,381,outputs/cifar10_resnet18_pgd/clean/007838.png,outputs/cifar10_resnet18_pgd/adv/007838.png,
7839,3,857,857,outputs/cifar10_resnet18_pgd/clean/007839.png,outputs/cifar10_resnet18_pgd/adv/007839.png,
7840,1,725,725,outputs/cifar10_resnet18_pgd/clean/007840.png,outputs/cifar10_resnet18_pgd/adv/007840.png,
7841,6,725,725,outputs/cifar10_resnet18_pgd/clean/007841.png,outputs/cifar10_resnet18_pgd/adv/007841.png,
7842,5,780,857,outputs/cifar10_resnet18_pgd/clean/007842.png,outputs/cifar10_resnet18_pgd/adv/007842.png,
7843,0,780,381,outputs/cifar10_resnet18_pgd/clean/007843.png,outputs/cifar10_resnet18_pgd/adv/007843.png,
7844,9,725,223,outputs/cifar10_resnet18_pgd/clean/007844.png,outputs/cifar10_resnet18_pgd/adv/007844.png,
7845,2,382,725,outputs/cifar10_resnet18_pgd/clean/007845.png,outputs/cifar10_resnet18_pgd/adv/007845.png,
7846,6,382,381,outputs/cifar10_resnet18_pgd/clean/007846.png,outputs/cifar10_resnet18_pgd/adv/007846.png,
7847,7,725,725,outputs/cifar10_resnet18_pgd/clean/007847.png,outputs/cifar10_resnet18_pgd/adv/007847.png,
7848,4,725,857,outputs/cifar10_resnet18_pgd/clean/007848.png,outputs/cifar10_resnet18_pgd/adv/007848.png,
7849,2,780,780,outputs/cifar10_resnet18_pgd/clean/007849.png,outputs/cifar10_resnet18_pgd/adv/007849.png,
7850,0,725,381,outputs/cifar10_resnet18_pgd/clean/007850.png,outputs/cifar10_resnet18_pgd/adv/007850.png,
7851,0,725,381,outputs/cifar10_resnet18_pgd/clean/007851.png,outputs/cifar10_resnet18_pgd/adv/007851.png,
7852,5,725,725,outputs/cifar10_resnet18_pgd/clean/007852.png,outputs/cifar10_resnet18_pgd/adv/007852.png,
7853,3,382,497,outputs/cifar10_resnet18_pgd/clean/007853.png,outputs/cifar10_resnet18_pgd/adv/007853.png,
7854,3,780,725,outputs/cifar10_resnet18_pgd/clean/007854.png,outputs/cifar10_resnet18_pgd/adv/007854.png,
7855,2,381,780,outputs/cifar10_resnet18_pgd/clean/007855.png,outputs/cifar10_resnet18_pgd/adv/007855.png,
7856,6,725,725,outputs/cifar10_resnet18_pgd/clean/007856.png,outputs/cifar10_resnet18_pgd/adv/007856.png,
7857,4,382,382,outputs/cifar10_resnet18_pgd/clean/007857.png,outputs/cifar10_resnet18_pgd/adv/007857.png,
7858,2,725,780,outputs/cifar10_resnet18_pgd/clean/007858.png,outputs/cifar10_resnet18_pgd/adv/007858.png,
7859,7,725,725,outputs/cifar10_resnet18_pgd/clean/007859.png,outputs/cifar10_resnet18_pgd/adv/007859.png,
7860,8,725,725,outputs/cifar10_resnet18_pgd/clean/007860.png,outputs/cifar10_resnet18_pgd/adv/007860.png,
7861,0,725,381,outputs/cifar10_resnet18_pgd/clean/007861.png,outputs/cifar10_resnet18_pgd/adv/007861.png,
7862,1,725,725,outputs/cifar10_resnet18_pgd/clean/007862.png,outputs/cifar10_resnet18_pgd/adv/007862.png,
7863,0,725,381,outputs/cifar10_resnet18_pgd/clean/007863.png,outputs/cifar10_resnet18_pgd/adv/007863.png,
7864,1,725,725,outputs/cifar10_resnet18_pgd/clean/007864.png,outputs/cifar10_resnet18_pgd/adv/007864.png,
7865,3,382,382,outputs/cifar10_resnet18_pgd/clean/007865.png,outputs/cifar10_resnet18_pgd/adv/007865.png,
7866,6,725,381,outputs/cifar10_resnet18_pgd/clean/007866.png,outputs/cifar10_resnet18_pgd/adv/007866.png,
7867,4,381,381,outputs/cifar10_resnet18_pgd/clean/007867.png,outputs/cifar10_resnet18_pgd/adv/007867.png,
7868,8,725,725,outputs/cifar10_resnet18_pgd/clean/007868.png,outputs/cifar10_resnet18_pgd/adv/007868.png,
7869,0,780,780,outputs/cifar10_resnet18_pgd/clean/007869.png,outputs/cifar10_resnet18_pgd/adv/007869.png,
7870,6,381,381,outputs/cifar10_resnet18_pgd/clean/007870.png,outputs/cifar10_resnet18_pgd/adv/007870.png,
7871,0,725,381,outputs/cifar10_resnet18_pgd/clean/007871.png,outputs/cifar10_resnet18_pgd/adv/007871.png,
7872,9,725,382,outputs/cifar10_resnet18_pgd/clean/007872.png,outputs/cifar10_resnet18_pgd/adv/007872.png,
7873,1,857,994,outputs/cifar10_resnet18_pgd/clean/007873.png,outputs/cifar10_resnet18_pgd/adv/007873.png,
7874,6,725,381,outputs/cifar10_resnet18_pgd/clean/007874.png,outputs/cifar10_resnet18_pgd/adv/007874.png,
7875,2,725,780,outputs/cifar10_resnet18_pgd/clean/007875.png,outputs/cifar10_resnet18_pgd/adv/007875.png,
7876,1,725,725,outputs/cifar10_resnet18_pgd/clean/007876.png,outputs/cifar10_resnet18_pgd/adv/007876.png,
7877,0,725,382,outputs/cifar10_resnet18_pgd/clean/007877.png,outputs/cifar10_resnet18_pgd/adv/007877.png,
7878,1,51,725,outputs/cifar10_resnet18_pgd/clean/007878.png,outputs/cifar10_resnet18_pgd/adv/007878.png,
7879,3,382,780,outputs/cifar10_resnet18_pgd/clean/007879.png,outputs/cifar10_resnet18_pgd/adv/007879.png,
7880,0,51,381,outputs/cifar10_resnet18_pgd/clean/007880.png,outputs/cifar10_resnet18_pgd/adv/007880.png,
7881,3,725,497,outputs/cifar10_resnet18_pgd/clean/007881.png,outputs/cifar10_resnet18_pgd/adv/007881.png,
7882,7,725,113,outputs/cifar10_resnet18_pgd/clean/007882.png,outputs/cifar10_resnet18_pgd/adv/007882.png,
7883,9,725,381,outputs/cifar10_resnet18_pgd/clean/007883.png,outputs/cifar10_resnet18_pgd/adv/007883.png,
7884,9,216,780,outputs/cifar10_resnet18_pgd/clean/007884.png,outputs/cifar10_resnet18_pgd/adv/007884.png,
7885,3,381,857,outputs/cifar10_resnet18_pgd/clean/007885.png,outputs/cifar10_resnet18_pgd/adv/007885.png,
7886,7,725,381,outputs/cifar10_resnet18_pgd/clean/007886.png,outputs/cifar10_resnet18_pgd/adv/007886.png,
7887,5,381,381,outputs/cifar10_resnet18_pgd/clean/007887.png,outputs/cifar10_resnet18_pgd/adv/007887.png,
7888,7,382,725,outputs/cifar10_resnet18_pgd/clean/007888.png,outputs/cifar10_resnet18_pgd/adv/007888.png,
7889,1,857,216,outputs/cifar10_resnet18_pgd/clean/007889.png,outputs/cifar10_resnet18_pgd/adv/007889.png,
7890,6,381,381,outputs/cifar10_resnet18_pgd/clean/007890.png,outputs/cifar10_resnet18_pgd/adv/007890.png,
7891,6,725,725,outputs/cifar10_resnet18_pgd/clean/007891.png,outputs/cifar10_resnet18_pgd/adv/007891.png,
7892,1,780,382,outputs/cifar10_resnet18_pgd/clean/007892.png,outputs/cifar10_resnet18_pgd/adv/007892.png,
7893,1,381,381,outputs/cifar10_resnet18_pgd/clean/007893.png,outputs/cifar10_resnet18_pgd/adv/007893.png,
7894,1,780,725,outputs/cifar10_resnet18_pgd/clean/007894.png,outputs/cifar10_resnet18_pgd/adv/007894.png,
7895,4,725,857,outputs/cifar10_resnet18_pgd/clean/007895.png,outputs/cifar10_resnet18_pgd/adv/007895.png,
7896,4,725,780,outputs/cifar10_resnet18_pgd/clean/007896.png,outputs/cifar10_resnet18_pgd/adv/007896.png,
7897,2,857,780,outputs/cifar10_resnet18_pgd/clean/007897.png,outputs/cifar10_resnet18_pgd/adv/007897.png,
7898,1,725,725,outputs/cifar10_resnet18_pgd/clean/007898.png,outputs/cifar10_resnet18_pgd/adv/007898.png,
7899,7,725,113,outputs/cifar10_resnet18_pgd/clean/007899.png,outputs/cifar10_resnet18_pgd/adv/007899.png,
7900,0,51,381,outputs/cifar10_resnet18_pgd/clean/007900.png,outputs/cifar10_resnet18_pgd/adv/007900.png,
7901,1,79,927,outputs/cifar10_resnet18_pgd/clean/007901.png,outputs/cifar10_resnet18_pgd/adv/007901.png,
7902,2,725,857,outputs/cifar10_resnet18_pgd/clean/007902.png,outputs/cifar10_resnet18_pgd/adv/007902.png,
7903,1,725,725,outputs/cifar10_resnet18_pgd/clean/007903.png,outputs/cifar10_resnet18_pgd/adv/007903.png,
7904,1,51,51,outputs/cifar10_resnet18_pgd/clean/007904.png,outputs/cifar10_resnet18_pgd/adv/007904.png,
7905,3,725,497,outputs/cifar10_resnet18_pgd/clean/007905.png,outputs/cifar10_resnet18_pgd/adv/007905.png,
7906,2,780,780,outputs/cifar10_resnet18_pgd/clean/007906.png,outputs/cifar10_resnet18_pgd/adv/007906.png,
7907,6,725,725,outputs/cifar10_resnet18_pgd/clean/007907.png,outputs/cifar10_resnet18_pgd/adv/007907.png,
7908,9,725,223,outputs/cifar10_resnet18_pgd/clean/007908.png,outputs/cifar10_resnet18_pgd/adv/007908.png,
7909,1,79,79,outputs/cifar10_resnet18_pgd/clean/007909.png,outputs/cifar10_resnet18_pgd/adv/007909.png,
7910,3,780,725,outputs/cifar10_resnet18_pgd/clean/007910.png,outputs/cifar10_resnet18_pgd/adv/007910.png,
7911,2,725,725,outputs/cifar10_resnet18_pgd/clean/007911.png,outputs/cifar10_resnet18_pgd/adv/007911.png,
7912,0,780,381,outputs/cifar10_resnet18_pgd/clean/007912.png,outputs/cifar10_resnet18_pgd/adv/007912.png,
7913,8,725,590,outputs/cifar10_resnet18_pgd/clean/007913.png,outputs/cifar10_resnet18_pgd/adv/007913.png,
7914,7,725,725,outputs/cifar10_resnet18_pgd/clean/007914.png,outputs/cifar10_resnet18_pgd/adv/007914.png,
7915,3,381,725,outputs/cifar10_resnet18_pgd/clean/007915.png,outputs/cifar10_resnet18_pgd/adv/007915.png,
7916,4,725,725,outputs/cifar10_resnet18_pgd/clean/007916.png,outputs/cifar10_resnet18_pgd/adv/007916.png,
7917,6,381,381,outputs/cifar10_resnet18_pgd/clean/007917.png,outputs/cifar10_resnet18_pgd/adv/007917.png,
7918,4,725,725,outputs/cifar10_resnet18_pgd/clean/007918.png,outputs/cifar10_resnet18_pgd/adv/007918.png,
7919,6,51,51,outputs/cifar10_resnet18_pgd/clean/007919.png,outputs/cifar10_resnet18_pgd/adv/007919.png,
7920,9,725,994,outputs/cifar10_resnet18_pgd/clean/007920.png,outputs/cifar10_resnet18_pgd/adv/007920.png,
7921,4,382,381,outputs/cifar10_resnet18_pgd/clean/007921.png,outputs/cifar10_resnet18_pgd/adv/007921.png,
7922,8,725,725,outputs/cifar10_resnet18_pgd/clean/007922.png,outputs/cifar10_resnet18_pgd/adv/007922.png,
7923,9,725,725,outputs/cifar10_resnet18_pgd/clean/007923.png,outputs/cifar10_resnet18_pgd/adv/007923.png,
7924,3,382,497,outputs/cifar10_resnet18_pgd/clean/007924.png,outputs/cifar10_resnet18_pgd/adv/007924.png,
7925,0,223,223,outputs/cifar10_resnet18_pgd/clean/007925.png,outputs/cifar10_resnet18_pgd/adv/007925.png,
7926,5,725,79,outputs/cifar10_resnet18_pgd/clean/007926.png,outputs/cifar10_resnet18_pgd/adv/007926.png,
7927,7,382,113,outputs/cifar10_resnet18_pgd/clean/007927.png,outputs/cifar10_resnet18_pgd/adv/007927.png,
7928,2,725,857,outputs/cifar10_resnet18_pgd/clean/007928.png,outputs/cifar10_resnet18_pgd/adv/007928.png,
7929,0,725,381,outputs/cifar10_resnet18_pgd/clean/007929.png,outputs/cifar10_resnet18_pgd/adv/007929.png,
7930,2,780,780,outputs/cifar10_resnet18_pgd/clean/007930.png,outputs/cifar10_resnet18_pgd/adv/007930.png,
7931,9,725,381,outputs/cifar10_resnet18_pgd/clean/007931.png,outputs/cifar10_resnet18_pgd/adv/007931.png,
7932,9,51,223,outputs/cifar10_resnet18_pgd/clean/007932.png,outputs/cifar10_resnet18_pgd/adv/007932.png,
7933,3,382,725,outputs/cifar10_resnet18_pgd/clean/007933.png,outputs/cifar10_resnet18_pgd/adv/007933.png,
7934,8,725,857,outputs/cifar10_resnet18_pgd/clean/007934.png,outputs/cifar10_resnet18_pgd/adv/007934.png,
7935,7,382,725,outputs/cifar10_resnet18_pgd/clean/007935.png,outputs/cifar10_resnet18_pgd/adv/007935.png,
7936,1,857,857,outputs/cifar10_resnet18_pgd/clean/007936.png,outputs/cifar10_resnet18_pgd/adv/007936.png,
7937,1,725,725,outputs/cifar10_resnet18_pgd/clean/007937.png,outputs/cifar10_resnet18_pgd/adv/007937.png,
7938,2,556,780,outputs/cifar10_resnet18_pgd/clean/007938.png,outputs/cifar10_resnet18_pgd/adv/007938.png,
7939,2,725,780,outputs/cifar10_resnet18_pgd/clean/007939.png,outputs/cifar10_resnet18_pgd/adv/007939.png,
7940,2,725,725,outputs/cifar10_resnet18_pgd/clean/007940.png,outputs/cifar10_resnet18_pgd/adv/007940.png,
7941,5,725,381,outputs/cifar10_resnet18_pgd/clean/007941.png,outputs/cifar10_resnet18_pgd/adv/007941.png,
7942,9,725,780,outputs/cifar10_resnet18_pgd/clean/007942.png,outputs/cifar10_resnet18_pgd/adv/007942.png,
7943,1,725,725,outputs/cifar10_resnet18_pgd/clean/007943.png,outputs/cifar10_resnet18_pgd/adv/007943.png,
7944,2,857,780,outputs/cifar10_resnet18_pgd/clean/007944.png,outputs/cifar10_resnet18_pgd/adv/007944.png,
7945,6,381,381,outputs/cifar10_resnet18_pgd/clean/007945.png,outputs/cifar10_resnet18_pgd/adv/007945.png,
7946,1,725,725,outputs/cifar10_resnet18_pgd/clean/007946.png,outputs/cifar10_resnet18_pgd/adv/007946.png,
7947,2,565,857,outputs/cifar10_resnet18_pgd/clean/007947.png,outputs/cifar10_resnet18_pgd/adv/007947.png,
7948,1,381,725,outputs/cifar10_resnet18_pgd/clean/007948.png,outputs/cifar10_resnet18_pgd/adv/007948.png,
7949,8,725,286,outputs/cifar10_resnet18_pgd/clean/007949.png,outputs/cifar10_resnet18_pgd/adv/007949.png,
7950,9,857,780,outputs/cifar10_resnet18_pgd/clean/007950.png,outputs/cifar10_resnet18_pgd/adv/007950.png,
7951,2,381,725,outputs/cifar10_resnet18_pgd/clean/007951.png,outputs/cifar10_resnet18_pgd/adv/007951.png,
7952,3,381,382,outputs/cifar10_resnet18_pgd/clean/007952.png,outputs/cifar10_resnet18_pgd/adv/007952.png,
7953,1,725,725,outputs/cifar10_resnet18_pgd/clean/007953.png,outputs/cifar10_resnet18_pgd/adv/007953.png,
7954,9,857,994,outputs/cifar10_resnet18_pgd/clean/007954.png,outputs/cifar10_resnet18_pgd/adv/007954.png,
7955,9,725,382,outputs/cifar10_resnet18_pgd/clean/007955.png,outputs/cifar10_resnet18_pgd/adv/007955.png,
7956,4,725,497,outputs/cifar10_resnet18_pgd/clean/007956.png,outputs/cifar10_resnet18_pgd/adv/007956.png,
7957,4,725,382,outputs/cifar10_resnet18_pgd/clean/007957.png,outputs/cifar10_resnet18_pgd/adv/007957.png,
7958,5,725,725,outputs/cifar10_resnet18_pgd/clean/007958.png,outputs/cifar10_resnet18_pgd/adv/007958.png,
7959,5,857,725,outputs/cifar10_resnet18_pgd/clean/007959.png,outputs/cifar10_resnet18_pgd/adv/007959.png,
7960,0,857,857,outputs/cifar10_resnet18_pgd/clean/007960.png,outputs/cifar10_resnet18_pgd/adv/007960.png,
7961,3,382,382,outputs/cifar10_resnet18_pgd/clean/007961.png,outputs/cifar10_resnet18_pgd/adv/007961.png,
7962,3,381,497,outputs/cifar10_resnet18_pgd/clean/007962.png,outputs/cifar10_resnet18_pgd/adv/007962.png,
7963,7,381,381,outputs/cifar10_resnet18_pgd/clean/007963.png,outputs/cifar10_resnet18_pgd/adv/007963.png,
7964,1,857,994,outputs/cifar10_resnet18_pgd/clean/007964.png,outputs/cifar10_resnet18_pgd/adv/007964.png,
7965,7,857,497,outputs/cifar10_resnet18_pgd/clean/007965.png,outputs/cifar10_resnet18_pgd/adv/007965.png,
7966,7,19,19,outputs/cifar10_resnet18_pgd/clean/007966.png,outputs/cifar10_resnet18_pgd/adv/007966.png,
7967,9,382,725,outputs/cifar10_resnet18_pgd/clean/007967.png,outputs/cifar10_resnet18_pgd/adv/007967.png,
7968,8,223,725,outputs/cifar10_resnet18_pgd/clean/007968.png,outputs/cifar10_resnet18_pgd/adv/007968.png,
7969,6,725,381,outputs/cifar10_resnet18_pgd/clean/007969.png,outputs/cifar10_resnet18_pgd/adv/007969.png,
7970,3,857,857,outputs/cifar10_resnet18_pgd/clean/007970.png,outputs/cifar10_resnet18_pgd/adv/007970.png,
7971,5,382,382,outputs/cifar10_resnet18_pgd/clean/007971.png,outputs/cifar10_resnet18_pgd/adv/007971.png,
7972,5,857,857,outputs/cifar10_resnet18_pgd/clean/007972.png,outputs/cifar10_resnet18_pgd/adv/007972.png,
7973,1,725,725,outputs/cifar10_resnet18_pgd/clean/007973.png,outputs/cifar10_resnet18_pgd/adv/007973.png,
7974,6,725,725,outputs/cifar10_resnet18_pgd/clean/007974.png,outputs/cifar10_resnet18_pgd/adv/007974.png,
7975,2,725,780,outputs/cifar10_resnet18_pgd/clean/007975.png,outputs/cifar10_resnet18_pgd/adv/007975.png,
7976,7,725,725,outputs/cifar10_resnet18_pgd/clean/007976.png,outputs/cifar10_resnet18_pgd/adv/007976.png,
7977,8,725,857,outputs/cifar10_resnet18_pgd/clean/007977.png,outputs/cifar10_resnet18_pgd/adv/007977.png,
7978,4,381,381,outputs/cifar10_resnet18_pgd/clean/007978.png,outputs/cifar10_resnet18_pgd/adv/007978.png,
7979,3,79,497,outputs/cifar10_resnet18_pgd/clean/007979.png,outputs/cifar10_resnet18_pgd/adv/007979.png,
7980,3,725,780,outputs/cifar10_resnet18_pgd/clean/007980.png,outputs/cifar10_resnet18_pgd/adv/007980.png,
7981,5,381,857,outputs/cifar10_resnet18_pgd/clean/007981.png,outputs/cifar10_resnet18_pgd/adv/007981.png,
7982,9,725,381,outputs/cifar10_resnet18_pgd/clean/007982.png,outputs/cifar10_resnet18_pgd/adv/007982.png,
7983,6,725,725,outputs/cifar10_resnet18_pgd/clean/007983.png,outputs/cifar10_resnet18_pgd/adv/007983.png,
7984,8,725,725,outputs/cifar10_resnet18_pgd/clean/007984.png,outputs/cifar10_resnet18_pgd/adv/007984.png,
7985,5,382,725,outputs/cifar10_resnet18_pgd/clean/007985.png,outputs/cifar10_resnet18_pgd/adv/007985.png,
7986,1,725,725,outputs/cifar10_resnet18_pgd/clean/007986.png,outputs/cifar10_resnet18_pgd/adv/007986.png,
7987,0,725,382,outputs/cifar10_resnet18_pgd/clean/007987.png,outputs/cifar10_resnet18_pgd/adv/007987.png,
7988,6,725,381,outputs/cifar10_resnet18_pgd/clean/007988.png,outputs/cifar10_resnet18_pgd/adv/007988.png,
7989,7,725,725,outputs/cifar10_resnet18_pgd/clean/007989.png,outputs/cifar10_resnet18_pgd/adv/007989.png,
7990,0,857,994,outputs/cifar10_resnet18_pgd/clean/007990.png,outputs/cifar10_resnet18_pgd/adv/007990.png,
7991,9,381,381,outputs/cifar10_resnet18_pgd/clean/007991.png,outputs/cifar10_resnet18_pgd/adv/007991.png,
7992,6,381,381,outputs/cifar10_resnet18_pgd/clean/007992.png,outputs/cifar10_resnet18_pgd/adv/007992.png,
7993,2,725,780,outputs/cifar10_resnet18_pgd/clean/007993.png,outputs/cifar10_resnet18_pgd/adv/007993.png,
7994,0,780,780,outputs/cifar10_resnet18_pgd/clean/007994.png,outputs/cifar10_resnet18_pgd/adv/007994.png,
7995,8,725,857,outputs/cifar10_resnet18_pgd/clean/007995.png,outputs/cifar10_resnet18_pgd/adv/007995.png,
7996,7,382,497,outputs/cifar10_resnet18_pgd/clean/007996.png,outputs/cifar10_resnet18_pgd/adv/007996.png,
7997,1,725,725,outputs/cifar10_resnet18_pgd/clean/007997.png,outputs/cifar10_resnet18_pgd/adv/007997.png,
7998,2,780,780,outputs/cifar10_resnet18_pgd/clean/007998.png,outputs/cifar10_resnet18_pgd/adv/007998.png,
7999,6,382,725,outputs/cifar10_resnet18_pgd/clean/007999.png,outputs/cifar10_resnet18_pgd/adv/007999.png,
8000,9,381,381,outputs/cifar10_resnet18_pgd/clean/008000.png,outputs/cifar10_resnet18_pgd/adv/008000.png,
8001,1,725,725,outputs/cifar10_resnet18_pgd/clean/008001.png,outputs/cifar10_resnet18_pgd/adv/008001.png,
8002,6,725,725,outputs/cifar10_resnet18_pgd/clean/008002.png,outputs/cifar10_resnet18_pgd/adv/008002.png,
8003,4,725,780,outputs/cifar10_resnet18_pgd/clean/008003.png,outputs/cifar10_resnet18_pgd/adv/008003.png,
8004,7,725,556,outputs/cifar10_resnet18_pgd/clean/008004.png,outputs/cifar10_resnet18_pgd/adv/008004.png,
8005,1,725,725,outputs/cifar10_resnet18_pgd/clean/008005.png,outputs/cifar10_resnet18_pgd/adv/008005.png,
8006,9,725,223,outputs/cifar10_resnet18_pgd/clean/008006.png,outputs/cifar10_resnet18_pgd/adv/008006.png,
8007,0,725,381,outputs/cifar10_resnet18_pgd/clean/008007.png,outputs/cifar10_resnet18_pgd/adv/008007.png,
8008,0,780,780,outputs/cifar10_resnet18_pgd/clean/008008.png,outputs/cifar10_resnet18_pgd/adv/008008.png,
8009,5,725,725,outputs/cifar10_resnet18_pgd/clean/008009.png,outputs/cifar10_resnet18_pgd/adv/008009.png,
8010,2,19,857,outputs/cifar10_resnet18_pgd/clean/008010.png,outputs/cifar10_resnet18_pgd/adv/008010.png,
8011,8,725,857,outputs/cifar10_resnet18_pgd/clean/008011.png,outputs/cifar10_resnet18_pgd/adv/008011.png,
8012,3,780,780,outputs/cifar10_resnet18_pgd/clean/008012.png,outputs/cifar10_resnet18_pgd/adv/008012.png,
8013,8,725,725,outputs/cifar10_resnet18_pgd/clean/008013.png,outputs/cifar10_resnet18_pgd/adv/008013.png,
8014,2,381,381,outputs/cifar10_resnet18_pgd/clean/008014.png,outputs/cifar10_resnet18_pgd/adv/008014.png,
8015,8,780,857,outputs/cifar10_resnet18_pgd/clean/008015.png,outputs/cifar10_resnet18_pgd/adv/008015.png,
8016,4,381,381,outputs/cifar10_resnet18_pgd/clean/008016.png,outputs/cifar10_resnet18_pgd/adv/008016.png,
8017,0,780,381,outputs/cifar10_resnet18_pgd/clean/008017.png,outputs/cifar10_resnet18_pgd/adv/008017.png,
8018,8,556,857,outputs/cifar10_resnet18_pgd/clean/008018.png,outputs/cifar10_resnet18_pgd/adv/008018.png,
8019,3,725,857,outputs/cifar10_resnet18_pgd/clean/008019.png,outputs/cifar10_resnet18_pgd/adv/008019.png,
8020,6,381,381,outputs/cifar10_resnet18_pgd/clean/008020.png,outputs/cifar10_resnet18_pgd/adv/008020.png,
8021,1,725,725,outputs/cifar10_resnet18_pgd/clean/008021.png,outputs/cifar10_resnet18_pgd/adv/008021.png,
8022,2,725,780,outputs/cifar10_resnet18_pgd/clean/008022.png,outputs/cifar10_resnet18_pgd/adv/008022.png,
8023,3,725,725,outputs/cifar10_resnet18_pgd/clean/008023.png,outputs/cifar10_resnet18_pgd/adv/008023.png,
8024,0,223,223,outputs/cifar10_resnet18_pgd/clean/008024.png,outputs/cifar10_resnet18_pgd/adv/008024.png,
8025,5,780,780,outputs/cifar10_resnet18_pgd/clean/008025.png,outputs/cifar10_resnet18_pgd/adv/008025.png,
8026,0,780,216,outputs/cifar10_resnet18_pgd/clean/008026.png,outputs/cifar10_resnet18_pgd/adv/008026.png,
8027,4,381,381,outputs/cifar10_resnet18_pgd/clean/008027.png,outputs/cifar10_resnet18_pgd/adv/008027.png,
8028,1,725,725,outputs/cifar10_resnet18_pgd/clean/008028.png,outputs/cifar10_resnet18_pgd/adv/008028.png,
8029,7,382,382,outputs/cifar10_resnet18_pgd/clean/008029.png,outputs/cifar10_resnet18_pgd/adv/008029.png,
8030,2,857,780,outputs/cifar10_resnet18_pgd/clean/008030.png,outputs/cifar10_resnet18_pgd/adv/008030.png,
8031,0,381,381,outputs/cifar10_resnet18_pgd/clean/008031.png,outputs/cifar10_resnet18_pgd/adv/008031.png,
8032,1,725,725,outputs/cifar10_resnet18_pgd/clean/008032.png,outputs/cifar10_resnet18_pgd/adv/008032.png,
8033,3,725,780,outputs/cifar10_resnet18_pgd/clean/008033.png,outputs/cifar10_resnet18_pgd/adv/008033.png,
8034,9,780,223,outputs/cifar10_resnet18_pgd/clean/008034.png,outputs/cifar10_resnet18_pgd/adv/008034.png,
8035,1,725,725,outputs/cifar10_resnet18_pgd/clean/008035.png,outputs/cifar10_resnet18_pgd/adv/008035.png,
8036,6,381,381,outputs/cifar10_resnet18_pgd/clean/008036.png,outputs/cifar10_resnet18_pgd/adv/008036.png,
8037,1,857,725,outputs/cifar10_resnet18_pgd/clean/008037.png,outputs/cifar10_resnet18_pgd/adv/008037.png,
8038,6,725,725,outputs/cifar10_resnet18_pgd/clean/008038.png,outputs/cifar10_resnet18_pgd/adv/008038.png,
8039,1,725,725,outputs/cifar10_resnet18_pgd/clean/008039.png,outputs/cifar10_resnet18_pgd/adv/008039.png,
8040,2,725,79,outputs/cifar10_resnet18_pgd/clean/008040.png,outputs/cifar10_resnet18_pgd/adv/008040.png,
8041,8,381,725,outputs/cifar10_resnet18_pgd/clean/008041.png,outputs/cifar10_resnet18_pgd/adv/008041.png,
8042,7,725,725,outputs/cifar10_resnet18_pgd/clean/008042.png,outputs/cifar10_resnet18_pgd/adv/008042.png,
8043,0,725,381,outputs/cifar10_resnet18_pgd/clean/008043.png,outputs/cifar10_resnet18_pgd/adv/008043.png,
8044,9,725,381,outputs/cifar10_resnet18_pgd/clean/008044.png,outputs/cifar10_resnet18_pgd/adv/008044.png,
8045,5,725,725,outputs/cifar10_resnet18_pgd/clean/008045.png,outputs/cifar10_resnet18_pgd/adv/008045.png,
8046,8,780,780,outputs/cifar10_resnet18_pgd/clean/008046.png,outputs/cifar10_resnet18_pgd/adv/008046.png,
8047,0,725,381,outputs/cifar10_resnet18_pgd/clean/008047.png,outputs/cifar10_resnet18_pgd/adv/008047.png,
8048,0,79,381,outputs/cifar10_resnet18_pgd/clean/008048.png,outputs/cifar10_resnet18_pgd/adv/008048.png,
8049,1,725,725,outputs/cifar10_resnet18_pgd/clean/008049.png,outputs/cifar10_resnet18_pgd/adv/008049.png,
8050,7,780,780,outputs/cifar10_resnet18_pgd/clean/008050.png,outputs/cifar10_resnet18_pgd/adv/008050.png,
8051,9,725,565,outputs/cifar10_resnet18_pgd/clean/008051.png,outputs/cifar10_resnet18_pgd/adv/008051.png,
8052,7,725,725,outputs/cifar10_resnet18_pgd/clean/008052.png,outputs/cifar10_resnet18_pgd/adv/008052.png,
8053,1,725,725,outputs/cifar10_resnet18_pgd/clean/008053.png,outputs/cifar10_resnet18_pgd/adv/008053.png,
8054,9,51,223,outputs/cifar10_resnet18_pgd/clean/008054.png,outputs/cifar10_resnet18_pgd/adv/008054.png,
8055,2,725,780,outputs/cifar10_resnet18_pgd/clean/008055.png,outputs/cifar10_resnet18_pgd/adv/008055.png,
8056,1,725,725,outputs/cifar10_resnet18_pgd/clean/008056.png,outputs/cifar10_resnet18_pgd/adv/008056.png,
8057,9,79,381,outputs/cifar10_resnet18_pgd/clean/008057.png,outputs/cifar10_resnet18_pgd/adv/008057.png,
8058,4,725,382,outputs/cifar10_resnet18_pgd/clean/008058.png,outputs/cifar10_resnet18_pgd/adv/008058.png,
8059,3,382,382,outputs/cifar10_resnet18_pgd/clean/008059.png,outputs/cifar10_resnet18_pgd/adv/008059.png,
8060,6,382,381,outputs/cifar10_resnet18_pgd/clean/008060.png,outputs/cifar10_resnet18_pgd/adv/008060.png,
8061,0,780,780,outputs/cifar10_resnet18_pgd/clean/008061.png,outputs/cifar10_resnet18_pgd/adv/008061.png,
8062,2,382,725,outputs/cifar10_resnet18_pgd/clean/008062.png,outputs/cifar10_resnet18_pgd/adv/008062.png,
